@relation Audio-weka.filters.unsupervised.instance.NonSparseToSparse
@attribute 'Volume' real
@attribute 'Number of Extreme Frequencies' real
@attribute 'Spectrul Flux' real
@attribute 'Type' {commercial, noncommercial}

@data
16335.339788303449,1637.0,4259.460285929343,?
1.5071577809982393E7,2136.0,117795.11223093726,?
1.249602667596206E7,1657.0,101618.21263338563,?
9881949.62212502,2690.0,82527.05874303542,?
23575.000767562866,1620.0,5596.091915483747,?
